,sym,date,time,price,size,cond,cancelled,exchTime,exchDate,exch
56623,0005.HK,2019-09-05,13:55:26.638,57.5,800,,0,13:55:26.000,2019-09-05,HKG
56624,0005.HK,2019-09-05,13:55:26.638,57.5,400,,0,13:55:26.000,2019-09-05,HKG
56625,0005.HK,2019-09-05,13:55:31.038,57.45,400,,0,13:55:31.000,2019-09-05,HKG
56626,0005.HK,2019-09-05,13:55:31.038,57.45,800,,0,13:55:31.000,2019-09-05,HKG
56627,0005.HK,2019-09-05,13:55:38.336,57.45,8400,,0,13:55:38.000,2019-09-05,HKG
56628,0005.HK,2019-09-05,13:55:38.336,57.45,3200,,0,13:55:38.000,2019-09-05,HKG
56629,0005.HK,2019-09-05,13:55:38.336,57.45,1200,,0,13:55:38.000,2019-09-05,HKG
56630,0005.HK,2019-09-05,13:55:38.336,57.45,400,,0,13:55:38.000,2019-09-05,HKG
56631,0005.HK,2019-09-05,13:55:38.336,57.45,800,,0,13:55:38.000,2019-09-05,HKG
56632,0005.HK,2019-09-05,13:55:38.336,57.45,400,,0,13:55:38.000,2019-09-05,HKG
56633,0005.HK,2019-09-05,13:55:38.336,57.45,9600,,0,13:55:38.000,2019-09-05,HKG
56634,0005.HK,2019-09-05,13:55:38.336,57.45,400,,0,13:55:38.000,2019-09-05,HKG
56635,0005.HK,2019-09-05,13:55:38.336,57.45,400,,0,13:55:38.000,2019-09-05,HKG
56636,0005.HK,2019-09-05,13:55:38.336,57.45,400,,0,13:55:38.000,2019-09-05,HKG
56637,0005.HK,2019-09-05,13:55:38.348,57.45,7200,,0,13:55:38.000,2019-09-05,HKG
56638,0005.HK,2019-09-05,13:55:53.887,57.45,10000,,0,13:55:53.000,2019-09-05,HKG
56639,0005.HK,2019-09-05,13:55:53.889,57.45,2400,,0,13:55:53.000,2019-09-05,HKG
56640,0005.HK,2019-09-05,13:55:53.904,57.45,400,,0,13:55:53.000,2019-09-05,HKG
56641,0005.HK,2019-09-05,13:56:10.789,57.4,400,,0,13:56:10.000,2019-09-05,HKG
56642,0005.HK,2019-09-05,13:56:12.182,57.45,4000,,0,13:56:12.000,2019-09-05,HKG
56643,0005.HK,2019-09-05,13:56:12.207,57.45,2000,,0,13:56:12.000,2019-09-05,HKG
56644,0005.HK,2019-09-05,13:56:12.207,57.45,4800,,0,13:56:12.000,2019-09-05,HKG
56645,0005.HK,2019-09-05,13:56:12.286,57.45,400,X,0,13:56:12.000,2019-09-05,HKG
56646,0005.HK,2019-09-05,13:56:17.020,57.45,8000,,0,13:56:17.000,2019-09-05,HKG
56647,0005.HK,2019-09-05,13:56:17.023,57.45,400,,0,13:56:17.000,2019-09-05,HKG
56648,0005.HK,2019-09-05,13:56:17.024,57.45,800,,0,13:56:17.000,2019-09-05,HKG
56649,0005.HK,2019-09-05,13:56:17.766,57.45,400,,0,13:56:17.000,2019-09-05,HKG
56650,0005.HK,2019-09-05,13:56:17.766,57.45,400,,0,13:56:17.000,2019-09-05,HKG
56651,0005.HK,2019-09-05,13:56:26.433,57.4,400,,0,13:56:26.000,2019-09-05,HKG
56652,0005.HK,2019-09-05,13:56:26.433,57.4,1200,,0,13:56:26.000,2019-09-05,HKG
56653,0005.HK,2019-09-05,13:56:26.433,57.4,800,,0,13:56:26.000,2019-09-05,HKG
56654,0005.HK,2019-09-05,13:56:26.434,57.4,400,,0,13:56:26.000,2019-09-05,HKG
56655,0005.HK,2019-09-05,13:56:26.434,57.4,1200,,0,13:56:26.000,2019-09-05,HKG
56656,0005.HK,2019-09-05,13:56:26.434,57.4,1200,,0,13:56:26.000,2019-09-05,HKG
56657,0005.HK,2019-09-05,13:56:26.434,57.4,1600,,0,13:56:26.000,2019-09-05,HKG
56658,0005.HK,2019-09-05,13:56:28.226,57.5,800,,0,13:56:28.000,2019-09-05,HKG
56659,0005.HK,2019-09-05,13:56:28.226,57.5,400,,0,13:56:28.000,2019-09-05,HKG
56660,0005.HK,2019-09-05,13:56:28.226,57.5,1600,,0,13:56:28.000,2019-09-05,HKG
56661,0005.HK,2019-09-05,13:56:28.226,57.5,400,,0,13:56:28.000,2019-09-05,HKG
56662,0005.HK,2019-09-05,13:56:28.227,57.5,1200,,0,13:56:28.000,2019-09-05,HKG
56663,0005.HK,2019-09-05,13:56:28.227,57.5,800,,0,13:56:28.000,2019-09-05,HKG
56664,0005.HK,2019-09-05,13:56:28.227,57.5,800,,0,13:56:28.000,2019-09-05,HKG
56665,0005.HK,2019-09-05,13:56:28.227,57.5,4000,,0,13:56:28.000,2019-09-05,HKG
56666,0005.HK,2019-09-05,13:56:58.482,57.4,1200,,0,13:56:58.000,2019-09-05,HKG
56667,0005.HK,2019-09-05,13:56:58.482,57.4,400,,0,13:56:58.000,2019-09-05,HKG
56668,0005.HK,2019-09-05,13:56:59.409,57.45,400,,0,13:56:59.000,2019-09-05,HKG
56669,0005.HK,2019-09-05,13:57:27.016,57.45,3200,,0,13:57:27.000,2019-09-05,HKG
56670,0005.HK,2019-09-05,13:57:28.386,57.4,400,,0,13:57:28.000,2019-09-05,HKG
56671,0005.HK,2019-09-05,13:57:28.386,57.4,400,,0,13:57:28.000,2019-09-05,HKG
56672,0005.HK,2019-09-05,13:57:28.386,57.4,400,,0,13:57:28.000,2019-09-05,HKG
56673,0005.HK,2019-09-05,13:57:28.386,57.4,800,,0,13:57:28.000,2019-09-05,HKG
56674,0005.HK,2019-09-05,13:57:42.597,57.45,800,,0,13:57:42.000,2019-09-05,HKG
56675,0005.HK,2019-09-05,13:57:42.672,57.45,1200,,0,13:57:42.000,2019-09-05,HKG
56676,0005.HK,2019-09-05,13:57:42.703,57.45,1200,,0,13:57:42.000,2019-09-05,HKG
56677,0005.HK,2019-09-05,13:57:42.703,57.45,2400,,0,13:57:42.000,2019-09-05,HKG
56678,0005.HK,2019-09-05,13:57:47.243,57.45,400,,0,13:57:47.000,2019-09-05,HKG
56679,0005.HK,2019-09-05,13:57:47.243,57.45,3200,,0,13:57:47.000,2019-09-05,HKG
56680,0005.HK,2019-09-05,13:57:47.243,57.45,6800,,0,13:57:47.000,2019-09-05,HKG
56681,0005.HK,2019-09-05,13:57:59.047,57.4,400,,0,13:57:59.000,2019-09-05,HKG
56682,0005.HK,2019-09-05,13:58:00.385,57.45,400,,0,13:58:00.000,2019-09-05,HKG
56683,0005.HK,2019-09-05,13:58:05.214,57.4,2800,,0,13:58:05.000,2019-09-05,HKG
56684,0005.HK,2019-09-05,13:58:05.214,57.4,400,,0,13:58:05.000,2019-09-05,HKG
56685,0005.HK,2019-09-05,13:58:07.854,57.45,1600,,0,13:58:07.000,2019-09-05,HKG
56686,0005.HK,2019-09-05,13:58:07.854,57.45,400,,0,13:58:07.000,2019-09-05,HKG
56687,0005.HK,2019-09-05,13:58:12.715,57.45,800,,0,13:58:12.000,2019-09-05,HKG
56688,0005.HK,2019-09-05,13:58:12.715,57.45,2000,,0,13:58:12.000,2019-09-05,HKG
56689,0005.HK,2019-09-05,13:58:12.715,57.45,1200,,0,13:58:12.000,2019-09-05,HKG
56690,0005.HK,2019-09-05,13:58:18.699,57.45,1200,,0,13:58:18.000,2019-09-05,HKG
56691,0005.HK,2019-09-05,13:58:18.699,57.45,10800,,0,13:58:18.000,2019-09-05,HKG
56692,0005.HK,2019-09-05,13:58:18.699,57.45,11200,,0,13:58:18.000,2019-09-05,HKG
56693,0005.HK,2019-09-05,13:58:18.699,57.45,400,,0,13:58:18.000,2019-09-05,HKG
56694,0005.HK,2019-09-05,13:58:18.704,57.45,400,,0,13:58:18.000,2019-09-05,HKG
56695,0005.HK,2019-09-05,13:58:18.704,57.45,1200,,0,13:58:18.000,2019-09-05,HKG
56696,0005.HK,2019-09-05,13:58:18.704,57.45,12800,,0,13:58:18.000,2019-09-05,HKG
56697,0005.HK,2019-09-05,13:58:18.704,57.45,800,,0,13:58:18.000,2019-09-05,HKG
56698,0005.HK,2019-09-05,13:58:19.202,57.5,400,,0,13:58:19.000,2019-09-05,HKG
56699,0005.HK,2019-09-05,13:58:20.386,57.45,400,,0,13:58:20.000,2019-09-05,HKG
56700,0005.HK,2019-09-05,13:58:21.492,57.45,400,,0,13:58:21.000,2019-09-05,HKG
56701,0005.HK,2019-09-05,13:58:21.635,57.45,400,,0,13:58:21.000,2019-09-05,HKG
56702,0005.HK,2019-09-05,13:58:24.657,57.45,400,,0,13:58:24.000,2019-09-05,HKG
56703,0005.HK,2019-09-05,13:58:25.476,57.45,400,,0,13:58:25.000,2019-09-05,HKG
56704,0005.HK,2019-09-05,13:58:29.776,57.45,1200,,0,13:58:29.000,2019-09-05,HKG
56705,0005.HK,2019-09-05,13:58:33.315,57.45,6800,,0,13:58:33.000,2019-09-05,HKG
56706,0005.HK,2019-09-05,13:58:33.315,57.45,400,,0,13:58:33.000,2019-09-05,HKG
56707,0005.HK,2019-09-05,13:58:33.315,57.45,2000,,0,13:58:33.000,2019-09-05,HKG
56708,0005.HK,2019-09-05,13:58:35.816,57.45,800,,0,13:58:35.000,2019-09-05,HKG
56709,0005.HK,2019-09-05,13:58:37.279,57.0,1,D,0,13:58:37.000,2019-09-05,HKG
56710,0005.HK,2019-09-05,13:58:48.616,57.45,400,,0,13:58:48.000,2019-09-05,HKG
56711,0005.HK,2019-09-05,13:58:52.586,57.45,400,,0,13:58:52.000,2019-09-05,HKG
56712,0005.HK,2019-09-05,13:58:52.612,57.45,800,,0,13:58:52.000,2019-09-05,HKG
56713,0005.HK,2019-09-05,13:58:52.612,57.45,2400,,0,13:58:52.000,2019-09-05,HKG
56714,0005.HK,2019-09-05,13:58:52.640,57.45,400,,0,13:58:52.000,2019-09-05,HKG
56715,0005.HK,2019-09-05,13:58:52.650,57.45,1200,,0,13:58:52.000,2019-09-05,HKG
56716,0005.HK,2019-09-05,13:58:58.712,57.45,2000,,0,13:58:58.000,2019-09-05,HKG
56717,0005.HK,2019-09-05,13:58:58.712,57.45,3200,,0,13:58:58.000,2019-09-05,HKG
56718,0005.HK,2019-09-05,13:58:58.712,57.45,800,,0,13:58:58.000,2019-09-05,HKG
56719,0005.HK,2019-09-05,13:58:58.712,57.45,8400,,0,13:58:58.000,2019-09-05,HKG
56720,0005.HK,2019-09-05,13:58:58.910,57.45,400,,0,13:58:58.000,2019-09-05,HKG
56721,0005.HK,2019-09-05,13:58:58.910,57.45,1200,,0,13:58:58.000,2019-09-05,HKG
56722,0005.HK,2019-09-05,13:58:59.726,57.45,2000,,0,13:58:59.000,2019-09-05,HKG
56723,0005.HK,2019-09-05,13:58:59.726,57.5,1600,,0,13:58:59.000,2019-09-05,HKG
56724,0005.HK,2019-09-05,13:58:59.727,57.5,3200,,0,13:58:59.000,2019-09-05,HKG
56725,0005.HK,2019-09-05,13:58:59.727,57.5,1600,,0,13:58:59.000,2019-09-05,HKG
56726,0005.HK,2019-09-05,13:58:59.727,57.5,4800,,0,13:58:59.000,2019-09-05,HKG
56727,0005.HK,2019-09-05,13:58:59.727,57.5,800,,0,13:58:59.000,2019-09-05,HKG
56728,0005.HK,2019-09-05,13:59:10.351,57.5,400,,0,13:59:10.000,2019-09-05,HKG
56729,0005.HK,2019-09-05,13:59:12.314,57.5,1200,,0,13:59:12.000,2019-09-05,HKG
56730,0005.HK,2019-09-05,13:59:23.738,57.5,400,,0,13:59:23.000,2019-09-05,HKG
56731,0005.HK,2019-09-05,13:59:27.851,57.45,2800,,0,13:59:27.000,2019-09-05,HKG
56732,0005.HK,2019-09-05,13:59:29.312,57.45,800,,0,13:59:29.000,2019-09-05,HKG
56733,0005.HK,2019-09-05,13:59:30.340,57.4,400,,0,13:59:30.000,2019-09-05,HKG
56734,0005.HK,2019-09-05,13:59:38.672,57.45,2400,,0,13:59:38.000,2019-09-05,HKG
56735,0005.HK,2019-09-05,13:59:38.672,57.45,400,,0,13:59:38.000,2019-09-05,HKG
56736,0005.HK,2019-09-05,13:59:44.767,57.4,800,,0,13:59:44.000,2019-09-05,HKG
56737,0005.HK,2019-09-05,13:59:53.213,57.45,800,,0,13:59:53.000,2019-09-05,HKG
56738,0005.HK,2019-09-05,13:59:53.213,57.45,5200,,0,13:59:53.000,2019-09-05,HKG
56739,0005.HK,2019-09-05,13:59:53.213,57.45,3200,,0,13:59:53.000,2019-09-05,HKG
56740,0005.HK,2019-09-05,13:59:53.213,57.45,400,,0,13:59:53.000,2019-09-05,HKG
56741,0005.HK,2019-09-05,14:00:07.074,57.4,800,,0,14:00:07.000,2019-09-05,HKG
56742,0005.HK,2019-09-05,14:00:18.418,57.4,13200,,0,14:00:18.000,2019-09-05,HKG
56743,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56744,0005.HK,2019-09-05,14:00:18.418,57.4,4000,,0,14:00:18.000,2019-09-05,HKG
56745,0005.HK,2019-09-05,14:00:18.418,57.4,2000,,0,14:00:18.000,2019-09-05,HKG
56746,0005.HK,2019-09-05,14:00:18.418,57.4,400,,0,14:00:18.000,2019-09-05,HKG
56747,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56748,0005.HK,2019-09-05,14:00:18.418,57.4,20000,,0,14:00:18.000,2019-09-05,HKG
56749,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56750,0005.HK,2019-09-05,14:00:18.418,57.4,9600,,0,14:00:18.000,2019-09-05,HKG
56751,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56752,0005.HK,2019-09-05,14:00:18.418,57.4,1200,,0,14:00:18.000,2019-09-05,HKG
56753,0005.HK,2019-09-05,14:00:18.418,57.4,1200,,0,14:00:18.000,2019-09-05,HKG
56754,0005.HK,2019-09-05,14:00:18.418,57.4,1200,,0,14:00:18.000,2019-09-05,HKG
56755,0005.HK,2019-09-05,14:00:18.418,57.4,10000,,0,14:00:18.000,2019-09-05,HKG
56756,0005.HK,2019-09-05,14:00:18.418,57.4,1200,,0,14:00:18.000,2019-09-05,HKG
56757,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56758,0005.HK,2019-09-05,14:00:18.418,57.4,2000,,0,14:00:18.000,2019-09-05,HKG
56759,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56760,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56761,0005.HK,2019-09-05,14:00:18.418,57.4,400,,0,14:00:18.000,2019-09-05,HKG
56762,0005.HK,2019-09-05,14:00:18.418,57.4,2000,,0,14:00:18.000,2019-09-05,HKG
56763,0005.HK,2019-09-05,14:00:18.418,57.4,400,,0,14:00:18.000,2019-09-05,HKG
56764,0005.HK,2019-09-05,14:00:18.418,57.4,1200,,0,14:00:18.000,2019-09-05,HKG
56765,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56766,0005.HK,2019-09-05,14:00:18.418,57.4,400,,0,14:00:18.000,2019-09-05,HKG
56767,0005.HK,2019-09-05,14:00:18.418,57.4,400,,0,14:00:18.000,2019-09-05,HKG
56768,0005.HK,2019-09-05,14:00:18.418,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56769,0005.HK,2019-09-05,14:00:18.418,57.35,20000,,0,14:00:18.000,2019-09-05,HKG
56770,0005.HK,2019-09-05,14:00:18.418,57.35,2000,,0,14:00:18.000,2019-09-05,HKG
56771,0005.HK,2019-09-05,14:00:18.418,57.35,4800,,0,14:00:18.000,2019-09-05,HKG
56772,0005.HK,2019-09-05,14:00:18.418,57.35,400,,0,14:00:18.000,2019-09-05,HKG
56773,0005.HK,2019-09-05,14:00:18.418,57.35,400,,0,14:00:18.000,2019-09-05,HKG
56774,0005.HK,2019-09-05,14:00:18.418,57.35,20000,,0,14:00:18.000,2019-09-05,HKG
56775,0005.HK,2019-09-05,14:00:18.418,57.35,400,,0,14:00:18.000,2019-09-05,HKG
56776,0005.HK,2019-09-05,14:00:18.418,57.35,6800,,0,14:00:18.000,2019-09-05,HKG
56777,0005.HK,2019-09-05,14:00:18.418,57.35,5600,,0,14:00:18.000,2019-09-05,HKG
56778,0005.HK,2019-09-05,14:00:18.418,57.35,800,,0,14:00:18.000,2019-09-05,HKG
56779,0005.HK,2019-09-05,14:00:18.418,57.35,800,,0,14:00:18.000,2019-09-05,HKG
56780,0005.HK,2019-09-05,14:00:18.646,57.45,400,,0,14:00:18.000,2019-09-05,HKG
56781,0005.HK,2019-09-05,14:00:18.653,57.4,800,,0,14:00:18.000,2019-09-05,HKG
56782,0005.HK,2019-09-05,14:00:18.737,57.35,1200,,0,14:00:18.000,2019-09-05,HKG
56783,0005.HK,2019-09-05,14:00:18.737,57.35,800,,0,14:00:18.000,2019-09-05,HKG
56784,0005.HK,2019-09-05,14:00:19.674,57.3,400,,0,14:00:19.000,2019-09-05,HKG
56785,0005.HK,2019-09-05,14:00:19.752,57.3,400,,0,14:00:19.000,2019-09-05,HKG
56786,0005.HK,2019-09-05,14:00:19.752,57.3,400,,0,14:00:19.000,2019-09-05,HKG
56787,0005.HK,2019-09-05,14:00:20.109,57.3,7600,,0,14:00:20.000,2019-09-05,HKG
56788,0005.HK,2019-09-05,14:00:20.109,57.3,3200,,0,14:00:20.000,2019-09-05,HKG
56789,0005.HK,2019-09-05,14:00:20.109,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56790,0005.HK,2019-09-05,14:00:20.109,57.3,800,,0,14:00:20.000,2019-09-05,HKG
56791,0005.HK,2019-09-05,14:00:20.109,57.3,800,,0,14:00:20.000,2019-09-05,HKG
56792,0005.HK,2019-09-05,14:00:20.109,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56793,0005.HK,2019-09-05,14:00:20.109,57.3,800,,0,14:00:20.000,2019-09-05,HKG
56794,0005.HK,2019-09-05,14:00:20.109,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56795,0005.HK,2019-09-05,14:00:20.109,57.3,800,,0,14:00:20.000,2019-09-05,HKG
56796,0005.HK,2019-09-05,14:00:20.109,57.3,2000,,0,14:00:20.000,2019-09-05,HKG
56797,0005.HK,2019-09-05,14:00:20.109,57.3,800,,0,14:00:20.000,2019-09-05,HKG
56798,0005.HK,2019-09-05,14:00:20.111,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56799,0005.HK,2019-09-05,14:00:20.111,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56800,0005.HK,2019-09-05,14:00:20.111,57.3,400,,0,14:00:20.000,2019-09-05,HKG
56801,0005.HK,2019-09-05,14:00:20.111,57.3,1600,,0,14:00:20.000,2019-09-05,HKG
56802,0005.HK,2019-09-05,14:00:20.113,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56803,0005.HK,2019-09-05,14:00:20.116,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56804,0005.HK,2019-09-05,14:00:20.117,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56805,0005.HK,2019-09-05,14:00:20.118,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56806,0005.HK,2019-09-05,14:00:20.119,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56807,0005.HK,2019-09-05,14:00:20.119,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56808,0005.HK,2019-09-05,14:00:20.119,57.35,800,,0,14:00:20.000,2019-09-05,HKG
56809,0005.HK,2019-09-05,14:00:20.119,57.35,6800,,0,14:00:20.000,2019-09-05,HKG
56810,0005.HK,2019-09-05,14:00:20.126,57.526,191,D,0,14:00:20.000,2019-09-05,HKG
56811,0005.HK,2019-09-05,14:00:21.081,57.3,400,,0,14:00:21.000,2019-09-05,HKG
56812,0005.HK,2019-09-05,14:00:21.081,57.3,800,,0,14:00:21.000,2019-09-05,HKG
56813,0005.HK,2019-09-05,14:00:21.081,57.3,400,,0,14:00:21.000,2019-09-05,HKG
56814,0005.HK,2019-09-05,14:00:21.081,57.3,800,,0,14:00:21.000,2019-09-05,HKG
56815,0005.HK,2019-09-05,14:00:26.112,57.3,400,,0,14:00:26.000,2019-09-05,HKG
56816,0005.HK,2019-09-05,14:00:26.743,57.3,400,,0,14:00:26.000,2019-09-05,HKG
56817,0005.HK,2019-09-05,14:00:26.743,57.3,400,,0,14:00:26.000,2019-09-05,HKG
56818,0005.HK,2019-09-05,14:00:27.346,57.3,400,,0,14:00:27.000,2019-09-05,HKG
56819,0005.HK,2019-09-05,14:00:27.805,57.3,400,,0,14:00:27.000,2019-09-05,HKG
56820,0005.HK,2019-09-05,14:00:28.799,57.4,400,,0,14:00:28.000,2019-09-05,HKG
56821,0005.HK,2019-09-05,14:00:29.768,57.3,400,,0,14:00:29.000,2019-09-05,HKG
56822,0005.HK,2019-09-05,14:00:30.143,57.3,400,,0,14:00:30.000,2019-09-05,HKG
56823,0005.HK,2019-09-05,14:00:31.062,57.4,400,,0,14:00:31.000,2019-09-05,HKG
56824,0005.HK,2019-09-05,14:00:32.249,57.3,400,,0,14:00:32.000,2019-09-05,HKG
56825,0005.HK,2019-09-05,14:00:33.160,57.3,400,,0,14:00:33.000,2019-09-05,HKG
56826,0005.HK,2019-09-05,14:00:36.177,57.3,400,,0,14:00:36.000,2019-09-05,HKG
56827,0005.HK,2019-09-05,14:00:46.427,57.35,400,,0,14:00:46.000,2019-09-05,HKG
56828,0005.HK,2019-09-05,14:00:46.427,57.4,1600,,0,14:00:46.000,2019-09-05,HKG
56829,0005.HK,2019-09-05,14:00:50.151,57.4,400,,0,14:00:50.000,2019-09-05,HKG
56830,0005.HK,2019-09-05,14:00:52.102,57.4,1200,,0,14:00:52.000,2019-09-05,HKG
56831,0005.HK,2019-09-05,14:00:54.003,57.4,5200,,0,14:00:54.000,2019-09-05,HKG
56832,0005.HK,2019-09-05,14:00:54.003,57.4,800,,0,14:00:54.000,2019-09-05,HKG
56833,0005.HK,2019-09-05,14:00:54.003,57.4,400,,0,14:00:54.000,2019-09-05,HKG
56834,0005.HK,2019-09-05,14:00:54.003,57.4,8800,,0,14:00:54.000,2019-09-05,HKG
56835,0005.HK,2019-09-05,14:00:54.003,57.45,8000,,0,14:00:54.000,2019-09-05,HKG
56836,0005.HK,2019-09-05,14:00:54.004,57.45,800,,0,14:00:54.000,2019-09-05,HKG
56837,0005.HK,2019-09-05,14:00:54.004,57.45,400,,0,14:00:54.000,2019-09-05,HKG
56838,0005.HK,2019-09-05,14:00:54.004,57.45,400,,0,14:00:54.000,2019-09-05,HKG
56839,0005.HK,2019-09-05,14:00:54.004,57.45,4000,,0,14:00:54.000,2019-09-05,HKG
56840,0005.HK,2019-09-05,14:00:54.004,57.45,400,,0,14:00:54.000,2019-09-05,HKG
56841,0005.HK,2019-09-05,14:00:54.004,57.5,400,,0,14:00:54.000,2019-09-05,HKG
56842,0005.HK,2019-09-05,14:00:54.004,57.5,2000,,0,14:00:54.000,2019-09-05,HKG
56843,0005.HK,2019-09-05,14:00:54.004,57.5,6000,,0,14:00:54.000,2019-09-05,HKG
56844,0005.HK,2019-09-05,14:00:54.004,57.5,40800,,0,14:00:54.000,2019-09-05,HKG
56845,0005.HK,2019-09-05,14:00:54.133,57.5,400,,0,14:00:54.000,2019-09-05,HKG
56846,0005.HK,2019-09-05,14:00:54.564,57.35,400,,0,14:00:54.000,2019-09-05,HKG
56847,0005.HK,2019-09-05,14:01:03.952,57.4,800,,0,14:01:03.000,2019-09-05,HKG
56848,0005.HK,2019-09-05,14:01:04.018,57.4,1200,,0,14:01:04.000,2019-09-05,HKG
56849,0005.HK,2019-09-05,14:01:04.967,57.4,400,,0,14:01:04.000,2019-09-05,HKG
56850,0005.HK,2019-09-05,14:01:04.987,57.4,400,,0,14:01:04.000,2019-09-05,HKG
56851,0005.HK,2019-09-05,14:01:16.634,57.4,400,,0,14:01:16.000,2019-09-05,HKG
56852,0005.HK,2019-09-05,14:01:16.634,57.4,2400,,0,14:01:16.000,2019-09-05,HKG
56853,0005.HK,2019-09-05,14:01:16.947,57.4,400,,0,14:01:16.000,2019-09-05,HKG
56854,0005.HK,2019-09-05,14:01:16.971,57.4,1200,,0,14:01:16.000,2019-09-05,HKG
56855,0005.HK,2019-09-05,14:01:17.474,57.4,1200,,0,14:01:17.000,2019-09-05,HKG
56856,0005.HK,2019-09-05,14:01:17.642,57.4,1600,Y,0,14:01:17.000,2019-09-05,HKG
56857,0005.HK,2019-09-05,14:01:17.667,57.45,400,,0,14:01:17.000,2019-09-05,HKG
56858,0005.HK,2019-09-05,14:01:40.030,57.4,2400,,0,14:01:40.000,2019-09-05,HKG
56859,0005.HK,2019-09-05,14:01:40.053,57.45,400,,0,14:01:40.000,2019-09-05,HKG
56860,0005.HK,2019-09-05,14:01:52.494,57.45,400,,0,14:01:52.000,2019-09-05,HKG
56861,0005.HK,2019-09-05,14:02:00.997,57.45,800,,0,14:02:00.000,2019-09-05,HKG
56862,0005.HK,2019-09-05,14:02:02.033,57.0,252,D,0,14:02:02.000,2019-09-05,HKG
56863,0005.HK,2019-09-05,14:02:17.838,57.45,2000,,0,14:02:17.000,2019-09-05,HKG
56864,0005.HK,2019-09-05,14:02:17.861,57.45,400,,0,14:02:17.000,2019-09-05,HKG
56865,0005.HK,2019-09-05,14:02:24.713,57.4,6000,,0,14:02:24.000,2019-09-05,HKG
56866,0005.HK,2019-09-05,14:02:24.713,57.4,400,,0,14:02:24.000,2019-09-05,HKG
56867,0005.HK,2019-09-05,14:02:24.713,57.4,1600,,0,14:02:24.000,2019-09-05,HKG
56868,0005.HK,2019-09-05,14:02:24.742,57.45,800,,0,14:02:24.000,2019-09-05,HKG
56869,0005.HK,2019-09-05,14:02:32.231,57.4,800,,0,14:02:32.000,2019-09-05,HKG
56870,0005.HK,2019-09-05,14:02:40.379,57.4,400,,0,14:02:40.000,2019-09-05,HKG
56871,0005.HK,2019-09-05,14:02:43.087,57.45,400,,0,14:02:43.000,2019-09-05,HKG
56872,0005.HK,2019-09-05,14:02:43.321,57.45,67,D,0,14:02:43.000,2019-09-05,HKG
56873,0005.HK,2019-09-05,14:02:44.352,57.4,400,,0,14:02:44.000,2019-09-05,HKG
56874,0005.HK,2019-09-05,14:02:44.352,57.4,6800,,0,14:02:44.000,2019-09-05,HKG
56875,0005.HK,2019-09-05,14:02:44.352,57.4,2000,,0,14:02:44.000,2019-09-05,HKG
56876,0005.HK,2019-09-05,14:02:44.352,57.4,400,,0,14:02:44.000,2019-09-05,HKG
56877,0005.HK,2019-09-05,14:02:44.352,57.4,4000,,0,14:02:44.000,2019-09-05,HKG
56878,0005.HK,2019-09-05,14:02:44.352,57.4,9600,,0,14:02:44.000,2019-09-05,HKG
56879,0005.HK,2019-09-05,14:02:44.369,57.35,4400,,0,14:02:44.000,2019-09-05,HKG
56880,0005.HK,2019-09-05,14:02:44.369,57.35,20000,,0,14:02:44.000,2019-09-05,HKG
56881,0005.HK,2019-09-05,14:02:44.369,57.35,4800,,0,14:02:44.000,2019-09-05,HKG
56882,0005.HK,2019-09-05,14:02:44.369,57.35,4400,,0,14:02:44.000,2019-09-05,HKG
56883,0005.HK,2019-09-05,14:02:48.559,57.4,400,,0,14:02:48.000,2019-09-05,HKG
56884,0005.HK,2019-09-05,14:02:49.417,57.45,1200,,0,14:02:49.000,2019-09-05,HKG
56885,0005.HK,2019-09-05,14:02:49.417,57.45,6800,,0,14:02:49.000,2019-09-05,HKG
56886,0005.HK,2019-09-05,14:02:49.957,57.4,6000,,0,14:02:49.000,2019-09-05,HKG
56887,0005.HK,2019-09-05,14:02:49.991,57.4,400,,0,14:02:49.000,2019-09-05,HKG
56888,0005.HK,2019-09-05,14:02:50.644,57.4,400,,0,14:02:50.000,2019-09-05,HKG
